Flight Number_ARR,Status_ARR,Scheduled_Time_ARR,Stand,Stand_Type,Terminal,Flight Number_DEP,Status_DEP,Scheduled_Time_DEP,Gate_DEP
,,,B32,Bridge,1.0,SK6631,DEP,2025-07-10 11:55:00+02:00,B32
,,,B32,Bridge,1.0,AM6424,DEP,2025-07-10 11:55:00+02:00,B32
,,,B32,Bridge,1.0,MF9785,DEP,2025-07-10 11:55:00+02:00,B32
,,,C13,Bridge,1.0,CI9269,DEP,2025-07-10 11:55:00+02:00,C13
,,,C13,Bridge,1.0,EY2800,DEP,2025-07-10 11:55:00+02:00,C13
,,,D6,Bridge,2.0,DL9196,DEP,2025-07-10 11:55:00+02:00,D6
,,,D6,Bridge,2.0,RO9308,DEP,2025-07-10 11:55:00+02:00,D6
,,,B32,Bridge,1.0,MH5671,DEP,2025-07-10 11:55:00+02:00,B32
,,,D6,Bridge,2.0,MF9738,DEP,2025-07-10 11:55:00+02:00,D6
,,,C13,Bridge,1.0,MU4413,DEP,2025-07-10 11:55:00+02:00,C13
DL9512,"ARR,EXP",2025-07-10 08:40:00+02:00,B32,Bridge,1.0,DL9513,DEP,2025-07-10 11:55:00+02:00,B32
,,,R011,Remote,1.0,CX1431,DEP,2025-07-10 11:55:00+02:00,D73
,,,R011,Remote,1.0,AY1302,DEP,2025-07-10 11:55:00+02:00,D73
DL9175,"ARR,EXP",2025-07-10 11:55:00+02:00,,,2.0,,,,
CZ7790,ARR,2025-07-10 11:55:00+02:00,,,2.0,,,,
,,,D6,Bridge,2.0,KQ0937,DEP,2025-07-10 11:55:00+02:00,D6
,,,G2,Bridge,3.0,LY338,DEP,2025-07-10 11:55:00+02:00,G2
,,,C13,Bridge,1.0,MF9571,DEP,2025-07-10 11:55:00+02:00,C13
,,,B28,Bridge,1.0,MF9686,DEP,2025-07-10 12:00:00+02:00,B28
,,,B28,Bridge,1.0,DL9552,DEP,2025-07-10 12:00:00+02:00,B28
UA909,"ARR,EXP",2025-07-10 09:20:00+02:00,G3,Bridge,3.0,UA908,DEP,2025-07-10 12:00:00+02:00,G3
,,,B28,Bridge,1.0,KQ1793,DEP,2025-07-10 12:00:00+02:00,B28
,,,B28,Bridge,1.0,GA9230,DEP,2025-07-10 12:00:00+02:00,B28
KM2264,"ARR,EXP",2025-07-09 19:15:00+02:00,C16,Bridge,1.0,KM2265,DEP,2025-07-10 12:00:00+02:00,C16
,,,B28,Bridge,1.0,SK6682,DEP,2025-07-10 12:00:00+02:00,B28
,,,D23,Bridge,2.0,KQ1613,DEP,2025-07-10 12:00:00+02:00,D23
,,,C16,Bridge,1.0,DL6632,DEP,2025-07-10 12:00:00+02:00,C16
,,,D23,Bridge,2.0,DL9568,DEP,2025-07-10 12:00:00+02:00,D23
,,,D23,Bridge,2.0,KL1959,DEP,2025-07-10 12:00:00+02:00,D23
,,,C16,Bridge,1.0,KM2265,DEP,2025-07-10 12:00:00+02:00,C16
SK6683,ARR,2025-07-09 19:15:00+02:00,B28,Bridge,1.0,SK6682,DEP,2025-07-10 12:00:00+02:00,B28
,,,G3,Bridge,3.0,UA908,DEP,2025-07-10 12:00:00+02:00,G3
,,,G7,Bridge,2.0,AF3141,DEP,2025-07-10 12:00:00+02:00,G7
,,,D23,Bridge,2.0,SK6838,DEP,2025-07-10 12:00:00+02:00,D23
KL1960,ARR,2025-07-09 19:35:00+02:00,D23,Bridge,2.0,KL1959,DEP,2025-07-10 12:00:00+02:00,D23
,,,C16,Bridge,1.0,AZ121,DEP,2025-07-10 12:00:00+02:00,C16
SV933,"LND,EXP",2025-07-10 12:00:00+02:00,,,,,,,
,,,B28,Bridge,1.0,KL1853,DEP,2025-07-10 12:00:00+02:00,B28
DL9569,ARR,2025-07-10 08:50:00+02:00,D23,Bridge,2.0,DL9568,DEP,2025-07-10 12:00:00+02:00,D23
DL9551,ARR,2025-07-09 19:35:00+02:00,B28,Bridge,1.0,DL9552,DEP,2025-07-10 12:00:00+02:00,B28
KQ1794,"ARR,EXP",2025-07-09 13:25:00+02:00,B28,Bridge,1.0,KQ1793,DEP,2025-07-10 12:00:00+02:00,B28
CZ7697,ARR,2025-07-10 08:30:00+02:00,B28,Bridge,1.0,CZ7696,DEP,2025-07-10 12:00:00+02:00,B28
,,,B28,Bridge,1.0,AM6403,DEP,2025-07-10 12:00:00+02:00,B28
,,,B28,Bridge,1.0,CZ7696,DEP,2025-07-10 12:00:00+02:00,B28
DL9567,"ARR,EXP",2025-07-10 08:00:00+02:00,D23,Bridge,2.0,DL9568,DEP,2025-07-10 12:00:00+02:00,D23
DL9493,ARR,2025-07-09 13:45:00+02:00,G7,Bridge,2.0,DL9494,DEP,2025-07-10 12:00:00+02:00,G7
DL6631,ARR,2025-07-10 11:00:00+02:00,C16,Bridge,1.0,DL6632,DEP,2025-07-10 12:00:00+02:00,C16
AF3142,ARR,2025-07-10 07:15:00+02:00,G7,Bridge,2.0,AF3141,DEP,2025-07-10 12:00:00+02:00,G7
KQ1792,ARR,2025-07-10 11:00:00+02:00,B28,Bridge,1.0,KQ1793,DEP,2025-07-10 12:00:00+02:00,B28
AZ120,ARR,2025-07-10 11:00:00+02:00,C16,Bridge,1.0,AZ121,DEP,2025-07-10 12:00:00+02:00,C16
AM6404,ARR,2025-07-10 08:55:00+02:00,B28,Bridge,1.0,AM6403,DEP,2025-07-10 12:00:00+02:00,B28
GA9231,ARR,2025-07-09 19:15:00+02:00,B28,Bridge,1.0,GA9230,DEP,2025-07-10 12:00:00+02:00,B28
,,,G7,Bridge,2.0,KL0877,DEP,2025-07-10 12:00:00+02:00,G7
,,,G7,Bridge,2.0,DL9494,DEP,2025-07-10 12:00:00+02:00,G7
KQ1614,ARR,2025-07-09 19:35:00+02:00,D23,Bridge,2.0,KQ1613,DEP,2025-07-10 12:00:00+02:00,D23
SK6839,"ARR,EXP",2025-07-10 08:10:00+02:00,D23,Bridge,2.0,SK6838,DEP,2025-07-10 12:00:00+02:00,D23
,,,D6,Bridge,2.0,MF9748,DEP,2025-07-10 12:05:00+02:00,D6
,,,B26,Bridge,1.0,AM6646,DEP,2025-07-10 12:05:00+02:00,B26
,,,B26,Bridge,1.0,CZ7715,DEP,2025-07-10 12:05:00+02:00,B26
,,,B26,Bridge,1.0,DL9562,DEP,2025-07-10 12:05:00+02:00,B26
,,,B26,Bridge,1.0,MF9620,DEP,2025-07-10 12:05:00+02:00,B26
,,,B26,Bridge,1.0,MU1787,DEP,2025-07-10 12:05:00+02:00,B26
,,,B26,Bridge,1.0,SK6662,DEP,2025-07-10 12:05:00+02:00,B26
,,,B3,Bridge,1.0,KL1305,"DEP,DEL",2025-07-10 12:05:00+02:00,B3
AZ3742,"ARR,EXP",2025-07-10 11:40:00+02:00,D6,Bridge,2.0,AZ3743,DEP,2025-07-10 12:05:00+02:00,D6
KQ1278,"ARR,EXP",2025-07-10 11:40:00+02:00,D6,Bridge,2.0,KQ1279,DEP,2025-07-10 12:05:00+02:00,D6
MH5662,ARR,2025-07-10 10:55:00+02:00,B26,Bridge,1.0,MH5661,DEP,2025-07-10 12:05:00+02:00,B26
MF9747,"ARR,EXP",2025-07-10 11:40:00+02:00,D6,Bridge,2.0,MF9748,DEP,2025-07-10 12:05:00+02:00,D6
BT6025,"ARR,EXP",2025-07-09 13:40:00+02:00,D6,Bridge,2.0,BT6026,DEP,2025-07-10 12:05:00+02:00,D6
IB731,"ARR,EXP",2025-07-10 11:25:00+02:00,C10,Bridge,1.0,IB732,DEP,2025-07-10 12:05:00+02:00,C10
A3624,ARR,2025-07-10 11:10:00+02:00,B17,Bridge,1.0,A3625,DEP,2025-07-10 12:05:00+02:00,B17
MU1786,"ARR,EXP",2025-07-10 10:45:00+02:00,B26,Bridge,1.0,MU1787,DEP,2025-07-10 12:05:00+02:00,B26
,,,B26,Bridge,1.0,KL1933,DEP,2025-07-10 12:05:00+02:00,B26
AM6647,ARR,2025-07-10 08:55:00+02:00,B26,Bridge,1.0,AM6646,DEP,2025-07-10 12:05:00+02:00,B26
SK6721,ARR,2025-07-09 19:50:00+02:00,D6,Bridge,2.0,SK6720,DEP,2025-07-10 12:05:00+02:00,D6
,,,D6,Bridge,2.0,VS6977,DEP,2025-07-10 12:05:00+02:00,D6
,,,B26,Bridge,1.0,MH5661,DEP,2025-07-10 12:05:00+02:00,B26
,,,D6,Bridge,2.0,MU1619,DEP,2025-07-10 12:05:00+02:00,D6
,,,D6,Bridge,2.0,SK6720,DEP,2025-07-10 12:05:00+02:00,D6
VS6959,ARR,2025-07-10 12:05:00+02:00,,,2.0,,,,
SK6663,ARR,2025-07-10 08:05:00+02:00,B26,Bridge,1.0,SK6662,DEP,2025-07-10 12:05:00+02:00,B26
MU1620,"ARR,EXP",2025-07-10 08:15:00+02:00,D6,Bridge,2.0,MU1619,DEP,2025-07-10 12:05:00+02:00,D6
KQ1066,ARR,2025-07-10 12:05:00+02:00,,,2.0,,,,
,,,C10,Bridge,1.0,IB732,DEP,2025-07-10 12:05:00+02:00,C10
,,,B3,Bridge,1.0,DL9405,"DEP,DEL",2025-07-10 12:05:00+02:00,B3
AZ3744,ARR,2025-07-09 15:50:00+02:00,D6,Bridge,2.0,AZ3743,DEP,2025-07-10 12:05:00+02:00,D6
MF9749,ARR,2025-07-09 15:50:00+02:00,D6,Bridge,2.0,MF9748,DEP,2025-07-10 12:05:00+02:00,D6
KL0928,ARR,2025-07-09 15:50:00+02:00,D6,Bridge,2.0,KL0927,DEP,2025-07-10 12:05:00+02:00,D6
MU1788,"ARR,EXP",2025-07-09 15:50:00+02:00,B26,Bridge,1.0,MU1787,DEP,2025-07-10 12:05:00+02:00,B26
,,,D6,Bridge,2.0,KQ1279,DEP,2025-07-10 12:05:00+02:00,D6
KL1934,"ARR,EXP",2025-07-09 15:50:00+02:00,B26,Bridge,1.0,KL1933,DEP,2025-07-10 12:05:00+02:00,B26
,,,D6,Bridge,2.0,DL9296,DEP,2025-07-10 12:05:00+02:00,D6
,,,D6,Bridge,2.0,CZ7723,DEP,2025-07-10 12:05:00+02:00,D6
,,,B17,Bridge,1.0,A3625,DEP,2025-07-10 12:05:00+02:00,B17
,,,D6,Bridge,2.0,AZ3743,DEP,2025-07-10 12:05:00+02:00,D6
,,,D6,Bridge,2.0,KL0927,DEP,2025-07-10 12:05:00+02:00,D6
MF9621,"ARR,EXP",2025-07-09 15:50:00+02:00,B26,Bridge,1.0,MF9620,DEP,2025-07-10 12:05:00+02:00,B26
,,,D6,Bridge,2.0,BT6026,DEP,2025-07-10 12:05:00+02:00,D6
,,,D27,Bridge,3.0,3O122,DEP,2025-07-10 12:10:00+02:00,D27
,,,B30,Bridge,1.0,KL1333,DEP,2025-07-10 12:10:00+02:00,B30
DL9480,ARR,2025-07-10 07:30:00+02:00,B30,Bridge,1.0,DL9481,DEP,2025-07-10 12:10:00+02:00,B30
,,,C8,Bridge,1.0,KL2657,DEP,2025-07-10 12:10:00+02:00,C8
,,,B30,Bridge,1.0,AF3179,DEP,2025-07-10 12:10:00+02:00,B30
,,,B30,Bridge,1.0,DL9481,DEP,2025-07-10 12:10:00+02:00,B30
,,,C6,Bridge,1.0,HV5471,DEP,2025-07-10 12:10:00+02:00,C6
KQ0988,"ARR,EXP",2025-07-10 12:10:00+02:00,,,2.0,,,,
AF3178,"ARR,EXP",2025-07-09 16:00:00+02:00,B30,Bridge,1.0,AF3179,DEP,2025-07-10 12:10:00+02:00,B30
KL1332,"ARR,EXP",2025-07-10 08:20:00+02:00,B30,Bridge,1.0,KL1333,DEP,2025-07-10 12:10:00+02:00,B30
VS7024,"ARR,EXP",2025-07-10 12:10:00+02:00,,,2.0,,,,
AF8252,ARR,2025-07-10 12:10:00+02:00,,,4.0,,,,
DL9452,ARR,2025-07-10 12:10:00+02:00,,,4.0,,,,
DL9482,"ARR,EXP",2025-07-10 10:55:00+02:00,B30,Bridge,1.0,DL9481,DEP,2025-07-10 12:10:00+02:00,B30
,,,C8,Bridge,1.0,HV5423,DEP,2025-07-10 12:10:00+02:00,C8
DL9586,ARR,2025-07-09 14:00:00+02:00,R026,Remote,2.0,DL9585,DEP,2025-07-10 12:15:00+02:00,E5
,,,B4,Bridge,1.0,KL1177,"DEP,DEL",2025-07-10 12:15:00+02:00,B4
KL1922,ARR,2025-07-09 15:55:00+02:00,B7,Bridge,1.0,KL1921,DEP,2025-07-10 12:15:00+02:00,B7
OR757,ARR,2025-07-10 12:15:00+02:00,,,4.0,,,,
VS7085,ARR,2025-07-10 12:15:00+02:00,,,2.0,,,,
KL0566,"ARR,EXP",2025-07-10 08:00:00+02:00,R026,Remote,2.0,KL0565,DEP,2025-07-10 12:15:00+02:00,E5
AF3133,ARR,2025-07-10 12:15:00+02:00,,,2.0,,,,
SK6693,ARR,2025-07-09 19:35:00+02:00,B7,Bridge,1.0,SK6692,DEP,2025-07-10 12:15:00+02:00,B7
DL9428,ARR,2025-07-10 11:35:00+02:00,B7,Bridge,1.0,DL9429,DEP,2025-07-10 12:15:00+02:00,B7
,,,B4,Bridge,1.0,AF8217,"DEP,DEL",2025-07-10 12:15:00+02:00,B4
VS6995,ARR,2025-07-10 12:15:00+02:00,,,2.0,,,,
,,,B4,Bridge,1.0,MH5638,"DEP,DEL",2025-07-10 12:15:00+02:00,B4
,,,B4,Bridge,1.0,DL9414,"DEP,DEL",2025-07-10 12:15:00+02:00,B4
CX271,"ARR,EXP",2025-07-10 06:55:00+02:00,R029,Remote,3.0,CX270,DEP,2025-07-10 12:15:00+02:00,E8
MF9729,ARR,2025-07-09 15:55:00+02:00,B7,Bridge,1.0,MF9728,DEP,2025-07-10 12:15:00+02:00,B7
MU1782,ARR,2025-07-10 10:55:00+02:00,B7,Bridge,1.0,MU1783,DEP,2025-07-10 12:15:00+02:00,B7
,,,B7,Bridge,1.0,AM6435,DEP,2025-07-10 12:15:00+02:00,B7
,,,R029,Remote,3.0,CX270,DEP,2025-07-10 12:15:00+02:00,E8
,,,B7,Bridge,1.0,CZ7709,DEP,2025-07-10 12:15:00+02:00,B7
,,,R026,Remote,2.0,DL9585,DEP,2025-07-10 12:15:00+02:00,E5
,,,R026,Remote,2.0,KL0565,DEP,2025-07-10 12:15:00+02:00,E5
,,,B7,Bridge,1.0,SK6692,DEP,2025-07-10 12:15:00+02:00,B7
,,,B7,Bridge,1.0,MU1783,DEP,2025-07-10 12:15:00+02:00,B7
AC808,"ARR,EXP",2025-07-10 11:00:00+02:00,D10,Bridge,3.0,AC809,DEP,2025-07-10 12:15:00+02:00,D10
,,,B7,Bridge,1.0,KQ1959,DEP,2025-07-10 12:15:00+02:00,B7
,,,R026,Remote,2.0,AF5190,DEP,2025-07-10 12:15:00+02:00,E5
,,,B7,Bridge,1.0,DL9429,DEP,2025-07-10 12:15:00+02:00,B7
KQ1960,ARR,2025-07-09 13:25:00+02:00,B7,Bridge,1.0,KQ1959,DEP,2025-07-10 12:15:00+02:00,B7
,,,B7,Bridge,1.0,KL1921,DEP,2025-07-10 12:15:00+02:00,B7
AM6434,ARR,2025-07-10 11:05:00+02:00,B7,Bridge,1.0,AM6435,DEP,2025-07-10 12:15:00+02:00,B7
,,,D10,Bridge,3.0,AC809,DEP,2025-07-10 12:15:00+02:00,D10
,,,B7,Bridge,1.0,MH5648,DEP,2025-07-10 12:15:00+02:00,B7
,,,B7,Bridge,1.0,MF9728,DEP,2025-07-10 12:15:00+02:00,B7
AZ3786,"ARR,EXP",2025-07-10 08:15:00+02:00,C7,Bridge,1.0,AZ3787,DEP,2025-07-10 12:20:00+02:00,C7
,,,C7,Bridge,1.0,AF8313,DEP,2025-07-10 12:20:00+02:00,C7
,,,C7,Bridge,1.0,KL1295,DEP,2025-07-10 12:20:00+02:00,C7
,,,B6,Bridge,1.0,RO9312,DEP,2025-07-10 12:20:00+02:00,B6
,,,B6,Bridge,1.0,MH5699,DEP,2025-07-10 12:20:00+02:00,B6
KQ1344,ARR,2025-07-10 11:25:00+02:00,C7,Bridge,1.0,KQ1345,DEP,2025-07-10 12:20:00+02:00,C7
HV6332,ARR,2025-07-09 18:30:00+02:00,C18,Bridge,1.0,HV6333,DEP,2025-07-10 12:20:00+02:00,C18
AF8312,"ARR,EXP",2025-07-09 19:50:00+02:00,C7,Bridge,1.0,AF8313,DEP,2025-07-10 12:20:00+02:00,C7
RO9313,ARR,2025-07-10 08:55:00+02:00,B6,Bridge,1.0,RO9312,DEP,2025-07-10 12:20:00+02:00,B6
,,,C7,Bridge,1.0,AZ3787,DEP,2025-07-10 12:20:00+02:00,C7
AF5604,"ARR,EXP",2025-07-10 12:20:00+02:00,,,3.0,,,,
,,,C7,Bridge,1.0,KQ1345,DEP,2025-07-10 12:20:00+02:00,C7
,,,C7,Bridge,1.0,DL9213,DEP,2025-07-10 12:20:00+02:00,C7
CV6823,"LND,EXP",2025-07-10 12:20:00+02:00,,,,,,,
,,,B6,Bridge,1.0,KL1233,DEP,2025-07-10 12:20:00+02:00,B6
,,,B6,Bridge,1.0,DL9333,DEP,2025-07-10 12:20:00+02:00,B6
AZ3788,"ARR,EXP",2025-07-09 14:25:00+02:00,C7,Bridge,1.0,AZ3787,DEP,2025-07-10 12:20:00+02:00,C7
,,,C18,Bridge,1.0,HV6333,DEP,2025-07-10 12:20:00+02:00,C18
,,,,,,MP9441,DEP,2025-07-10 12:20:00+02:00,
MF9780,"ARR,EXP",2025-07-10 12:20:00+02:00,,,2.0,,,,
VS7048,"ARR,EXP",2025-07-10 12:20:00+02:00,,,2.0,,,,
RO9311,"ARR,EXP",2025-07-10 07:30:00+02:00,B6,Bridge,1.0,RO9312,DEP,2025-07-10 12:20:00+02:00,B6
MH5700,ARR,2025-07-09 15:25:00+02:00,B6,Bridge,1.0,MH5699,DEP,2025-07-10 12:20:00+02:00,B6
SK6700,"ARR,EXP",2025-07-10 07:10:00+02:00,C7,Bridge,1.0,SK6699,DEP,2025-07-10 12:20:00+02:00,C7
,,,C7,Bridge,1.0,SK6699,DEP,2025-07-10 12:20:00+02:00,C7
,,,B5,Bridge,1.0,KL1285,DEP,2025-07-10 12:25:00+02:00,B5
AM6396,ARR,2025-07-10 11:55:00+02:00,R009,Remote,1.0,AM6397,DEP,2025-07-10 12:25:00+02:00,D68
,,,B20,Bridge,1.0,AM6425,"DEP,DEL",2025-07-10 12:25:00+02:00,B20
,,,R018,Remote,1.0,DL9533,DEP,2025-07-10 12:25:00+02:00,D83
AF3584,"ARR,EXP",2025-07-10 12:25:00+02:00,,,3.0,,,,
,,,R018,Remote,1.0,CI9399,DEP,2025-07-10 12:25:00+02:00,D83
,,,B20,Bridge,1.0,KL1831,"DEP,DEL",2025-07-10 12:25:00+02:00,B20
,,,R018,Remote,1.0,KL1355,DEP,2025-07-10 12:25:00+02:00,D83
EZY2515,"ARR,EXP",2025-07-10 11:45:00+02:00,H1,Bridge,3.0,EZY2516,DEP,2025-07-10 12:25:00+02:00,H1
,,,R009,Remote,1.0,UX3753,DEP,2025-07-10 12:25:00+02:00,D68
,,,R009,Remote,1.0,KL1777,DEP,2025-07-10 12:25:00+02:00,D68
,,,R009,Remote,1.0,AM6397,DEP,2025-07-10 12:25:00+02:00,D68
UX3752,"ARR,EXP",2025-07-10 07:20:00+02:00,R009,Remote,1.0,UX3753,DEP,2025-07-10 12:25:00+02:00,D68
,,,R009,Remote,1.0,CZ7673,DEP,2025-07-10 12:25:00+02:00,D68
,,,R009,Remote,1.0,GA9250,DEP,2025-07-10 12:25:00+02:00,D68
,,,R009,Remote,1.0,DL9561,DEP,2025-07-10 12:25:00+02:00,D68
,,,B20,Bridge,1.0,DL9408,"DEP,DEL",2025-07-10 12:25:00+02:00,B20
,,,R018,Remote,1.0,GA9532,DEP,2025-07-10 12:25:00+02:00,D83
,,,R009,Remote,1.0,MF9333,DEP,2025-07-10 12:25:00+02:00,D68
,,,B5,Bridge,1.0,DL9634,DEP,2025-07-10 12:25:00+02:00,B5
,,,B5,Bridge,1.0,KQ1333,DEP,2025-07-10 12:25:00+02:00,B5
,,,B5,Bridge,1.0,AF8238,DEP,2025-07-10 12:25:00+02:00,B5
DL9534,ARR,2025-07-09 13:35:00+02:00,R018,Remote,1.0,DL9533,DEP,2025-07-10 12:25:00+02:00,D83
KQ1334,"ARR,EXP",2025-07-09 15:45:00+02:00,B5,Bridge,1.0,KQ1333,DEP,2025-07-10 12:25:00+02:00,B5
KL1286,"ARR,EXP",2025-07-09 15:45:00+02:00,B5,Bridge,1.0,KL1285,DEP,2025-07-10 12:25:00+02:00,B5
,,,B20,Bridge,1.0,SK6674,"DEP,DEL",2025-07-10 12:25:00+02:00,B20
,,,R018,Remote,1.0,WS5235,DEP,2025-07-10 12:25:00+02:00,D83
MF9334,ARR,2025-07-09 15:50:00+02:00,R009,Remote,1.0,MF9333,DEP,2025-07-10 12:25:00+02:00,D68
,,,H1,Bridge,3.0,EZY2516,DEP,2025-07-10 12:25:00+02:00,H1
GA9533,"ARR,EXP",2025-07-09 20:05:00+02:00,R018,Remote,1.0,GA9532,DEP,2025-07-10 12:25:00+02:00,D83
KL1778,ARR,2025-07-09 15:50:00+02:00,R009,Remote,1.0,KL1777,DEP,2025-07-10 12:25:00+02:00,D68
KL1284,ARR,2025-07-10 11:40:00+02:00,B5,Bridge,1.0,KL1285,DEP,2025-07-10 12:25:00+02:00,B5
DL9560,"ARR,EXP",2025-07-10 08:35:00+02:00,R009,Remote,1.0,DL9561,DEP,2025-07-10 12:25:00+02:00,D68
KL1356,"ARR,EXP",2025-07-09 15:55:00+02:00,R018,Remote,1.0,KL1355,DEP,2025-07-10 12:25:00+02:00,D83
,,,B20,Bridge,1.0,KQ1873,"DEP,DEL",2025-07-10 12:25:00+02:00,B20
EZY2517,"ARR,EXP",2025-07-09 15:00:00+02:00,H1,Bridge,3.0,EZY2516,DEP,2025-07-10 12:25:00+02:00,H1
GA9531,"ARR,EXP",2025-07-09 15:55:00+02:00,R018,Remote,1.0,GA9532,DEP,2025-07-10 12:25:00+02:00,D83
,,,B1,Bridge,1.0,MF9608,DEP,2025-07-10 12:30:00+02:00,B1
OG460,ARR,2025-07-10 11:30:00+02:00,M3,Bridge,3.0,OG461,DEP,2025-07-10 12:30:00+02:00,M3
KL1046,"ARR,EXP",2025-07-09 15:40:00+02:00,D6,Bridge,2.0,KL1045,DEP,2025-07-10 12:30:00+02:00,D6
,,,M3,Bridge,3.0,OG461,DEP,2025-07-10 12:30:00+02:00,M3
,,,B1,Bridge,1.0,KQ1771,DEP,2025-07-10 12:30:00+02:00,B1
VF001,ARR,2025-07-10 11:30:00+02:00,D28,Bridge,3.0,VF002,DEP,2025-07-10 12:30:00+02:00,D28
,,,B1,Bridge,1.0,SK6642,DEP,2025-07-10 12:30:00+02:00,B1
MF9312,ARR,2025-07-10 08:30:00+02:00,C9,Bridge,1.0,MF9313,DEP,2025-07-10 12:30:00+02:00,C9
,,,B1,Bridge,1.0,AM6399,DEP,2025-07-10 12:30:00+02:00,B1
KL1956,ARR,2025-07-09 20:00:00+02:00,C9,Bridge,1.0,KL1955,DEP,2025-07-10 12:30:00+02:00,C9
BT6042,"ARR,EXP",2025-07-09 15:55:00+02:00,D6,Bridge,2.0,BT6043,DEP,2025-07-10 12:30:00+02:00,D6
,,,D6,Bridge,2.0,KL1045,DEP,2025-07-10 12:30:00+02:00,D6
,,,B1,Bridge,1.0,DL9236,DEP,2025-07-10 12:30:00+02:00,B1
,,,E24,Bridge,2.0,KL0735,DEP,2025-07-10 12:30:00+02:00,E24
,,,C9,Bridge,1.0,DL9185,DEP,2025-07-10 12:30:00+02:00,C9
,,,D6,Bridge,2.0,BT6029,DEP,2025-07-10 12:30:00+02:00,D6
,,,D6,Bridge,2.0,VS6943,DEP,2025-07-10 12:30:00+02:00,D6
,,,R024,Remote,2.0,KL0677,"DEP,DEL",2025-07-10 12:30:00+02:00,E3
,,,R024,Remote,2.0,AF3162,"DEP,DEL",2025-07-10 12:30:00+02:00,E3
KQ1426,"ARR,EXP",2025-07-09 15:40:00+02:00,D6,Bridge,2.0,KQ1425,DEP,2025-07-10 12:30:00+02:00,D6
,,,R024,Remote,2.0,DL9397,"DEP,DEL",2025-07-10 12:30:00+02:00,E3
,,,B1,Bridge,1.0,CZ7687,DEP,2025-07-10 12:30:00+02:00,B1
,,,C9,Bridge,1.0,MF9313,DEP,2025-07-10 12:30:00+02:00,C9
,,,B1,Bridge,1.0,KL1819,DEP,2025-07-10 12:30:00+02:00,B1
SK6643,ARR,2025-07-09 13:25:00+02:00,B1,Bridge,1.0,SK6642,DEP,2025-07-10 12:30:00+02:00,B1
QR3680,"ARR,EXP",2025-07-10 12:30:00+02:00,,,1.0,,,,
,,,D6,Bridge,2.0,KQ1425,DEP,2025-07-10 12:30:00+02:00,D6
,,,D6,Bridge,2.0,DL9193,DEP,2025-07-10 12:30:00+02:00,D6
,,,C9,Bridge,1.0,KQ1575,DEP,2025-07-10 12:30:00+02:00,C9
,,,B1,Bridge,1.0,GA9084,DEP,2025-07-10 12:30:00+02:00,B1
MF9314,ARR,2025-07-09 20:00:00+02:00,C9,Bridge,1.0,MF9313,DEP,2025-07-10 12:30:00+02:00,C9
,,,C9,Bridge,1.0,CZ7720,DEP,2025-07-10 12:30:00+02:00,C9
,,,D6,Bridge,2.0,VS6990,DEP,2025-07-10 12:30:00+02:00,D6
,,,R024,Remote,2.0,VS7161,"DEP,DEL",2025-07-10 12:30:00+02:00,E3
,,,D6,Bridge,2.0,MF9763,DEP,2025-07-10 12:30:00+02:00,D6
MF9609,"ARR,EXP",2025-07-09 15:30:00+02:00,B1,Bridge,1.0,MF9608,DEP,2025-07-10 12:30:00+02:00,B1
KL0736,ARR,2025-07-10 09:05:00+02:00,E24,Bridge,2.0,KL0735,DEP,2025-07-10 12:30:00+02:00,E24
,,,D6,Bridge,2.0,AM6400,DEP,2025-07-10 12:30:00+02:00,D6
,,,D6,Bridge,2.0,BT6043,DEP,2025-07-10 12:30:00+02:00,D6
KQ1576,ARR,2025-07-09 16:15:00+02:00,C9,Bridge,1.0,KQ1575,DEP,2025-07-10 12:30:00+02:00,C9
,,,D6,Bridge,2.0,AZ3746,DEP,2025-07-10 12:30:00+02:00,D6
,,,E24,Bridge,2.0,AF5477,DEP,2025-07-10 12:30:00+02:00,E24
,,,B22,Bridge,1.0,AF5194,DEP,2025-07-10 12:30:00+02:00,B22
,,,D28,Bridge,3.0,VF002,DEP,2025-07-10 12:30:00+02:00,D28
AZ3745,"ARR,EXP",2025-07-10 08:40:00+02:00,D6,Bridge,2.0,AZ3746,DEP,2025-07-10 12:30:00+02:00,D6
,,,B22,Bridge,1.0,KL1945,DEP,2025-07-10 12:30:00+02:00,B22
MF9764,"ARR,EXP",2025-07-09 16:00:00+02:00,D6,Bridge,2.0,MF9763,DEP,2025-07-10 12:30:00+02:00,D6
,,,D6,Bridge,2.0,DL9227,DEP,2025-07-10 12:30:00+02:00,D6
KL0940,"ARR,EXP",2025-07-09 16:00:00+02:00,D6,Bridge,2.0,KL0939,DEP,2025-07-10 12:30:00+02:00,D6
,,,C9,Bridge,1.0,KL1955,DEP,2025-07-10 12:30:00+02:00,C9
SK6713,"ARR,EXP",2025-07-09 19:45:00+02:00,B22,Bridge,1.0,SK6712,DEP,2025-07-10 12:30:00+02:00,B22
,,,B22,Bridge,1.0,SK6712,DEP,2025-07-10 12:30:00+02:00,B22
KL1944,ARR,2025-07-10 11:45:00+02:00,B22,Bridge,1.0,KL1945,DEP,2025-07-10 12:30:00+02:00,B22
KQ1986,"ARR,EXP",2025-07-10 07:45:00+02:00,B22,Bridge,1.0,KQ1987,DEP,2025-07-10 12:30:00+02:00,B22
