Flight Number,Airline,Status,Scheduled Time,Gate,Stand,Terminal
NH5411,,DEP,2025-08-01T10:00:00.000+02:00,B17,,1
UA9195,,DEP,2025-08-01T10:00:00.000+02:00,B17,,1
DL0047,,DEP,2025-08-01T10:00:00.000+02:00,D49,,2
AF5596,,DEP,2025-08-01T10:00:00.000+02:00,D49,,2
KL6020,,DEP,2025-08-01T10:00:00.000+02:00,D49,,2
VS3941,,DEP,2025-08-01T10:00:00.000+02:00,D49,,2
BT6020,,DEP,2025-08-01T10:00:00.000+02:00,D27,,2
CZ7722,,DEP,2025-08-01T10:00:00.000+02:00,D27,,2
DL9412,,DEP,2025-08-01T10:00:00.000+02:00,D27,,2
MF9753,,DEP,2025-08-01T10:00:00.000+02:00,D27,,2
SK6718,,DEP,2025-08-01T10:00:00.000+02:00,D27,,2
VS6976,,DEP,2025-08-01T10:00:00.000+02:00,D27,,2
KL0925,,DEP,2025-08-01T10:00:00.000+02:00,D27,,2
AR7808,,DEP,2025-08-01T10:00:00.000+02:00,D27,,2
AA203,,DEP,2025-08-01T10:00:00.000+02:00,G1,,3
BA1626,,DEP,2025-08-01T10:00:00.000+02:00,G1,,3
IB4620,,DEP,2025-08-01T10:00:00.000+02:00,G1,,3
AY5712,,DEP,2025-08-01T10:00:00.000+02:00,G1,,3
BT618,,DEP,2025-08-01T10:00:00.000+02:00,B7,,3
KL1031,,"DEP,DEL",2025-08-01T10:00:00.000+02:00,D25,,2
BT6011,,"DEP,DEL",2025-08-01T10:00:00.000+02:00,D25,,2
CI9597,,"DEP,DEL",2025-08-01T10:00:00.000+02:00,D25,,2
CZ7608,,"DEP,DEL",2025-08-01T10:00:00.000+02:00,D25,,2
DL9316,,"DEP,DEL",2025-08-01T10:00:00.000+02:00,D25,,2
GA9746,,"DEP,DEL",2025-08-01T10:00:00.000+02:00,D25,,2
KQ1073,,"DEP,DEL",2025-08-01T10:00:00.000+02:00,D25,,2
MF9662,,"DEP,DEL",2025-08-01T10:00:00.000+02:00,D25,,2
MU1623,,"DEP,DEL",2025-08-01T10:00:00.000+02:00,D25,,2
VS7078,,"DEP,DEL",2025-08-01T10:00:00.000+02:00,D25,,2
KL0901,,"DEP,DEL",2025-08-01T10:00:00.000+02:00,D6,,2
AF3191,,"DEP,DEL",2025-08-01T10:00:00.000+02:00,D6,,2
DL9200,,"DEP,DEL",2025-08-01T10:00:00.000+02:00,D6,,2
VS7017,,"DEP,DEL",2025-08-01T10:00:00.000+02:00,D6,,2
KL0787,,"DEP,DEL",2025-08-01T10:00:00.000+02:00,D7,,2
AF8229,,"DEP,DEL",2025-08-01T10:00:00.000+02:00,D7,,2
JU261,,DEP,2025-08-01T10:00:00.000+02:00,D27,,3
KL2824,,DEP,2025-08-01T10:00:00.000+02:00,D27,,3
B66424,,DEP,2025-08-01T10:00:00.000+02:00,D27,,3
KL1402,,"ARR,EXP",2025-08-01T10:00:00.000+02:00,,,1
AF8374,,"ARR,EXP",2025-08-01T10:00:00.000+02:00,,,1
CI9492,,"ARR,EXP",2025-08-01T10:00:00.000+02:00,,,1
DL9475,,"ARR,EXP",2025-08-01T10:00:00.000+02:00,,,1
GA9241,,"ARR,EXP",2025-08-01T10:00:00.000+02:00,,,1
KQ1228,,"ARR,EXP",2025-08-01T10:00:00.000+02:00,,,1
MU1556,,"ARR,EXP",2025-08-01T10:00:00.000+02:00,,,1
VN3152,,"ARR,EXP",2025-08-01T10:00:00.000+02:00,,,1
WS5249,,"ARR,EXP",2025-08-01T10:00:00.000+02:00,,,1
LY337,,ARR,2025-08-01T10:00:00.000+02:00,,,4
SK821,,"ARR,EXP",2025-08-01T10:00:00.000+02:00,,,1
BA436,,"ARR,EXP",2025-08-01T10:00:00.000+02:00,,,1
DL9190,,DEP,2025-08-01T10:05:00.000+02:00,C12,,1
GA9252,,DEP,2025-08-01T10:05:00.000+02:00,C12,,1
KQ1823,,DEP,2025-08-01T10:05:00.000+02:00,C12,,1
MF9331,,DEP,2025-08-01T10:05:00.000+02:00,C12,,1
MU1601,,DEP,2025-08-01T10:05:00.000+02:00,C12,,1
KL1775,,DEP,2025-08-01T10:05:00.000+02:00,C12,,1
CZ7695,,DEP,2025-08-01T10:05:00.000+02:00,C12,,1
KL1293,,DEP,2025-08-01T10:05:00.000+02:00,B30,,1
AF8326,,DEP,2025-08-01T10:05:00.000+02:00,B30,,1
DL9160,,DEP,2025-08-01T10:05:00.000+02:00,B30,,1
KQ1343,,DEP,2025-08-01T10:05:00.000+02:00,B30,,1
SK6697,,DEP,2025-08-01T10:05:00.000+02:00,B30,,1
KL0567,,DEP,2025-08-01T10:05:00.000+02:00,F9,,2
AF8325,,DEP,2025-08-01T10:05:00.000+02:00,F9,,2
DL9244,,DEP,2025-08-01T10:05:00.000+02:00,F9,,2
DL0073,,DEP,2025-08-01T10:10:00.000+02:00,E9,,2
AF3664,,DEP,2025-08-01T10:10:00.000+02:00,E9,,2
KL6075,,DEP,2025-08-01T10:10:00.000+02:00,E9,,2
VS3943,,DEP,2025-08-01T10:10:00.000+02:00,E9,,2
KL1977,,"DEP,DEL",2025-08-01T10:10:00.000+02:00,C7,,1
DL9315,,"DEP,DEL",2025-08-01T10:10:00.000+02:00,C7,,1
DL9599,,DEP,2025-08-01T10:10:00.000+02:00,F8,,2
SK6730,,DEP,2025-08-01T10:10:00.000+02:00,F8,,2
KL0597,,DEP,2025-08-01T10:10:00.000+02:00,F8,,2
AF8367,,DEP,2025-08-01T10:10:00.000+02:00,F8,,2
BT962,,DEP,2025-08-01T10:10:00.000+02:00,B5,,3
KL0615,,DEP,2025-08-01T10:10:00.000+02:00,E18,,2
AF5197,,DEP,2025-08-01T10:10:00.000+02:00,E18,,2
DL9216,,DEP,2025-08-01T10:10:00.000+02:00,E18,,2
VS7152,,DEP,2025-08-01T10:10:00.000+02:00,E18,,2
DL9207,,"DEP,DEL",2025-08-01T10:10:00.000+02:00,B26,,1
KL1989,,"DEP,DEL",2025-08-01T10:10:00.000+02:00,B26,,1
AF3124,,"DEP,DEL",2025-08-01T10:10:00.000+02:00,B26,,1
FR3101,,"DEP,DEL",2025-08-01T10:10:00.000+02:00,H3,,3
VY8352,,"DEP,DEL",2025-08-01T10:10:00.000+02:00,B27,,1
IB5969,,"DEP,DEL",2025-08-01T10:10:00.000+02:00,B27,,1
EZY2922,,"DEP,DEL",2025-08-01T10:10:00.000+02:00,H4,,3
KL0676,,ARR,2025-08-01T10:10:00.000+02:00,,,4
VS7168,,ARR,2025-08-01T10:10:00.000+02:00,,,4
AF8274,,ARR,2025-08-01T10:10:00.000+02:00,,,4
KL1570,,"ARR,EXP",2025-08-01T10:10:00.000+02:00,,,2
DL9666,,"ARR,EXP",2025-08-01T10:10:00.000+02:00,,,2
G35604,,"ARR,EXP",2025-08-01T10:10:00.000+02:00,,,2
SK6811,,"ARR,EXP",2025-08-01T10:10:00.000+02:00,,,2
WS5262,,"ARR,EXP",2025-08-01T10:10:00.000+02:00,,,2
FB462,,DEP,2025-08-01T10:15:00.000+02:00,B3,,3
BA429,,"DEP,DEL",2025-08-01T10:15:00.000+02:00,D16,,3
DL0056,,"ARR,EXP",2025-08-01T10:15:00.000+02:00,,,3
AF8945,,"ARR,EXP",2025-08-01T10:15:00.000+02:00,,,3
KL6026,,"ARR,EXP",2025-08-01T10:15:00.000+02:00,,,3
VS3935,,"ARR,EXP",2025-08-01T10:15:00.000+02:00,,,3
DL0143,,DEP,2025-08-01T10:20:00.000+02:00,E22,,2
AF8992,,DEP,2025-08-01T10:20:00.000+02:00,E22,,2
KL6033,,DEP,2025-08-01T10:20:00.000+02:00,E22,,2
VS3944,,DEP,2025-08-01T10:20:00.000+02:00,E22,,2
OR361,,DEP,2025-08-01T10:20:00.000+02:00,G8,,3
CZ7603,,DEP,2025-08-01T10:20:00.000+02:00,D22,,2
DL9346,,DEP,2025-08-01T10:20:00.000+02:00,D22,,2
GA9081,,DEP,2025-08-01T10:20:00.000+02:00,D22,,2
KQ1009,,DEP,2025-08-01T10:20:00.000+02:00,D22,,2
MF9638,,DEP,2025-08-01T10:20:00.000+02:00,D22,,2
VS7060,,DEP,2025-08-01T10:20:00.000+02:00,D22,,2
WS5203,,DEP,2025-08-01T10:20:00.000+02:00,D22,,2
KL1005,,DEP,2025-08-01T10:20:00.000+02:00,D22,,2
CI9591,,DEP,2025-08-01T10:20:00.000+02:00,D22,,2
PY993,,DEP,2025-08-01T10:20:00.000+02:00,G1,,3
KL1597,,"DEP,DEL",2025-08-01T10:20:00.000+02:00,B20,,1
DL9611,,"DEP,DEL",2025-08-01T10:20:00.000+02:00,B20,,1
GA9764,,"DEP,DEL",2025-08-01T10:20:00.000+02:00,B20,,1
EJU8674,,"ARR,EXP",2025-08-01T10:20:00.000+02:00,,,3
VY8364,,"DEP,DEL",2025-08-01T10:20:00.000+02:00,C10,,1
IB5975,,"DEP,DEL",2025-08-01T10:20:00.000+02:00,C10,,1
DL9554,,"ARR,EXP",2025-08-01T10:20:00.000+02:00,,,4
SK6737,,"ARR,EXP",2025-08-01T10:20:00.000+02:00,,,4
KL0592,,"ARR,EXP",2025-08-01T10:20:00.000+02:00,,,4
AF8282,,"ARR,EXP",2025-08-01T10:20:00.000+02:00,,,4
SK1553,,"ARR,EXP",2025-08-01T10:20:00.000+02:00,,,1
AC900,,"ARR,EXP",2025-08-01T10:20:00.000+02:00,,,4
KL1753,,DEP,2025-08-01T10:25:00.000+02:00,C15,,1
CZ7666,,DEP,2025-08-01T10:25:00.000+02:00,C15,,1
DL9329,,DEP,2025-08-01T10:25:00.000+02:00,C15,,1
KQ1781,,DEP,2025-08-01T10:25:00.000+02:00,C15,,1
MU1607,,DEP,2025-08-01T10:25:00.000+02:00,C15,,1
KL1513,,"DEP,DEL",2025-08-01T10:25:00.000+02:00,D68,,1
CI8593,,"DEP,DEL",2025-08-01T10:25:00.000+02:00,D68,,1
CZ7650,,"DEP,DEL",2025-08-01T10:25:00.000+02:00,D68,,1
DL9186,,"DEP,DEL",2025-08-01T10:25:00.000+02:00,D68,,1
GA9022,,"DEP,DEL",2025-08-01T10:25:00.000+02:00,D68,,1
KQ1673,,"DEP,DEL",2025-08-01T10:25:00.000+02:00,D68,,1
MF9321,,"DEP,DEL",2025-08-01T10:25:00.000+02:00,D68,,1
SK552,,"DEP,DEL",2025-08-01T10:25:00.000+02:00,C12,,1
VY8301,,"DEP,DEL",2025-08-01T10:25:00.000+02:00,B23,,1
QR3523,,"DEP,DEL",2025-08-01T10:25:00.000+02:00,B23,,1
IB5235,,"DEP,DEL",2025-08-01T10:25:00.000+02:00,B23,,1
CI9594,,"ARR,EXP",2025-08-01T10:25:00.000+02:00,,,2
DL9653,,"ARR,EXP",2025-08-01T10:25:00.000+02:00,,,2
GA9363,,"ARR,EXP",2025-08-01T10:25:00.000+02:00,,,2
WS5267,,"ARR,EXP",2025-08-01T10:25:00.000+02:00,,,2
KL1352,,"ARR,EXP",2025-08-01T10:25:00.000+02:00,,,2
KL1663,,"DEP,DEL",2025-08-01T10:30:00.000+02:00,B28,,1
DL9201,,"DEP,DEL",2025-08-01T10:30:00.000+02:00,B28,,1
KQ1585,,"DEP,DEL",2025-08-01T10:30:00.000+02:00,B28,,1
MF9345,,"DEP,DEL",2025-08-01T10:30:00.000+02:00,B28,,1
MU1813,,"DEP,DEL",2025-08-01T10:30:00.000+02:00,B28,,1
LO266,,"DEP,DEL",2025-08-01T10:30:00.000+02:00,B16,,1
OU450,,"ARR,EXP",2025-08-01T10:30:00.000+02:00,,,1
DL0057,,DEP,2025-08-01T10:35:00.000+02:00,D53,,2
AF5594,,DEP,2025-08-01T10:35:00.000+02:00,D53,,2
KL6027,,DEP,2025-08-01T10:35:00.000+02:00,D53,,2
VS3942,,DEP,2025-08-01T10:35:00.000+02:00,D53,,2
KL0591,,"DEP,DEL",2025-08-01T10:35:00.000+02:00,F5,,2
AF8283,,"DEP,DEL",2025-08-01T10:35:00.000+02:00,F5,,2
DL9600,,"DEP,DEL",2025-08-01T10:35:00.000+02:00,F5,,2
SK6752,,"DEP,DEL",2025-08-01T10:35:00.000+02:00,F5,,2
DL9645,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,3
VS7116,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,3
KL0668,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,3
AF3152,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,3
CI9293,,"DEP,DEL",2025-08-01T10:35:00.000+02:00,C11,,1
DL8405,,"DEP,DEL",2025-08-01T10:35:00.000+02:00,C11,,1
GA9550,,"DEP,DEL",2025-08-01T10:35:00.000+02:00,C11,,1
G35276,,"DEP,DEL",2025-08-01T10:35:00.000+02:00,C11,,1
KL2007,,"DEP,DEL",2025-08-01T10:35:00.000+02:00,C11,,1
MK9395,,"DEP,DEL",2025-08-01T10:35:00.000+02:00,C11,,1
MU1772,,"DEP,DEL",2025-08-01T10:35:00.000+02:00,C11,,1
AF1341,,"DEP,DEL",2025-08-01T10:35:00.000+02:00,C11,,1
AM6003,,"DEP,DEL",2025-08-01T10:35:00.000+02:00,C11,,1
DL0074,,ARR,2025-08-01T10:35:00.000+02:00,,,3
AF3655,,ARR,2025-08-01T10:35:00.000+02:00,,,3
KL6012,,ARR,2025-08-01T10:35:00.000+02:00,,,3
VS3948,,ARR,2025-08-01T10:35:00.000+02:00,,,3
VY8355,,"DEP,DEL",2025-08-01T10:35:00.000+02:00,C9,,1
UA968,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,4
LH8730,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,4
NH6177,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,1
TG7852,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,1
LH2302,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,1
AC9510,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,1
AF8451,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,3
DL9403,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,3
VS7127,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,3
KL0644,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,3
LH988,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,1
AC9075,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,1
UA9161,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,1
WY5250,,"ARR,EXP",2025-08-01T10:35:00.000+02:00,,,1
SK822,,"DEP,DEL",2025-08-01T10:40:00.000+02:00,B35,,1
KL1772,,"ARR,EXP",2025-08-01T10:40:00.000+02:00,,,2
AM6554,,"ARR,EXP",2025-08-01T10:40:00.000+02:00,,,2
CZ7785,,"ARR,EXP",2025-08-01T10:40:00.000+02:00,,,2
DL9440,,"ARR,EXP",2025-08-01T10:40:00.000+02:00,,,2
GA9077,,"ARR,EXP",2025-08-01T10:40:00.000+02:00,,,2
MF9330,,"ARR,EXP",2025-08-01T10:40:00.000+02:00,,,2
MU1600,,"ARR,EXP",2025-08-01T10:40:00.000+02:00,,,2
SV6349,,"ARR,EXP",2025-08-01T10:40:00.000+02:00,,,2
AF1444,,"ARR,EXP",2025-08-01T10:40:00.000+02:00,,,2
AM6179,,"ARR,EXP",2025-08-01T10:40:00.000+02:00,,,2
DL8669,,"ARR,EXP",2025-08-01T10:40:00.000+02:00,,,2
KL2437,,"ARR,EXP",2025-08-01T10:40:00.000+02:00,,,2
MU1771,,"ARR,EXP",2025-08-01T10:40:00.000+02:00,,,2
RO361,,"ARR,EXP",2025-08-01T10:40:00.000+02:00,,,1
DL9391,,DEP,2025-08-01T10:45:00.000+02:00,E21,,2
VS7141,,DEP,2025-08-01T10:45:00.000+02:00,E21,,2
KL0655,,DEP,2025-08-01T10:45:00.000+02:00,E21,,2
AF6688,,DEP,2025-08-01T10:45:00.000+02:00,E21,,2
KL0598,,"ARR,EXP",2025-08-01T10:45:00.000+02:00,,,3
AF8362,,"ARR,EXP",2025-08-01T10:45:00.000+02:00,,,3
DL9486,,"ARR,EXP",2025-08-01T10:45:00.000+02:00,,,3
SK6733,,"ARR,EXP",2025-08-01T10:45:00.000+02:00,,,3
KL1930,,"ARR,EXP",2025-08-01T10:45:00.000+02:00,,,2
AM6526,,"ARR,EXP",2025-08-01T10:45:00.000+02:00,,,2
CZ1359,,"ARR,EXP",2025-08-01T10:45:00.000+02:00,,,2
DL9662,,"ARR,EXP",2025-08-01T10:45:00.000+02:00,,,2
G35583,,"ARR,EXP",2025-08-01T10:45:00.000+02:00,,,2
KQ1926,,"ARR,EXP",2025-08-01T10:45:00.000+02:00,,,2
MF9617,,"ARR,EXP",2025-08-01T10:45:00.000+02:00,,,2
MU1786,,"ARR,EXP",2025-08-01T10:45:00.000+02:00,,,2
SK6617,,"ARR,EXP",2025-08-01T10:45:00.000+02:00,,,2
BA430,,"ARR,EXP",2025-08-01T10:45:00.000+02:00,,,1
KL1268,,"ARR,EXP",2025-08-01T10:50:00.000+02:00,,,2
AM6378,,"ARR,EXP",2025-08-01T10:50:00.000+02:00,,,2
AZ3759,,"ARR,EXP",2025-08-01T10:50:00.000+02:00,,,2
CZ7754,,"ARR,EXP",2025-08-01T10:50:00.000+02:00,,,2
DL9482,,"ARR,EXP",2025-08-01T10:50:00.000+02:00,,,2
GA9011,,"ARR,EXP",2025-08-01T10:50:00.000+02:00,,,2
G35689,,"ARR,EXP",2025-08-01T10:50:00.000+02:00,,,2
KQ1128,,"ARR,EXP",2025-08-01T10:50:00.000+02:00,,,2
MF9372,,"ARR,EXP",2025-08-01T10:50:00.000+02:00,,,2
MU1936,,"ARR,EXP",2025-08-01T10:50:00.000+02:00,,,2
SK6602,,"ARR,EXP",2025-08-01T10:50:00.000+02:00,,,2
SV6314,,"ARR,EXP",2025-08-01T10:50:00.000+02:00,,,2
KM394,,"ARR,EXP",2025-08-01T10:50:00.000+02:00,,,3
KL0749,,ARR,2025-08-01T10:50:00.000+02:00,,,3
CX065,,"LND,EXP",2025-08-01T10:55:00.000+02:00,,,
AF5601,,DEP,2025-08-01T10:55:00.000+02:00,E2,,2
KL6051,,DEP,2025-08-01T10:55:00.000+02:00,E2,,2
VS3946,,DEP,2025-08-01T10:55:00.000+02:00,E2,,2
DL0135,,DEP,2025-08-01T10:55:00.000+02:00,E2,,2
CZ7622,,DEP,2025-08-01T10:55:00.000+02:00,C16,,1
DL9184,,DEP,2025-08-01T10:55:00.000+02:00,C16,,1
GA9482,,DEP,2025-08-01T10:55:00.000+02:00,C16,,1
KQ1109,,DEP,2025-08-01T10:55:00.000+02:00,C16,,1
MF9301,,DEP,2025-08-01T10:55:00.000+02:00,C16,,1
MH5637,,DEP,2025-08-01T10:55:00.000+02:00,C16,,1
SK6655,,DEP,2025-08-01T10:55:00.000+02:00,C16,,1
UX3743,,DEP,2025-08-01T10:55:00.000+02:00,C16,,1
KL1219,,DEP,2025-08-01T10:55:00.000+02:00,C16,,1
BA437,,"DEP,DEL",2025-08-01T10:55:00.000+02:00,D18,,3
AA221,,DEP,2025-08-01T10:55:00.000+02:00,G6,,3
BA1630,,DEP,2025-08-01T10:55:00.000+02:00,G6,,3
IB4862,,DEP,2025-08-01T10:55:00.000+02:00,G6,,3
AY4133,,DEP,2025-08-01T10:55:00.000+02:00,G6,,3
CZ1352,,"ARR,EXP",2025-08-01T10:55:00.000+02:00,,,1
DL9280,,"ARR,EXP",2025-08-01T10:55:00.000+02:00,,,1
G35595,,"ARR,EXP",2025-08-01T10:55:00.000+02:00,,,1
KQ1954,,"ARR,EXP",2025-08-01T10:55:00.000+02:00,,,1
MF9725,,"ARR,EXP",2025-08-01T10:55:00.000+02:00,,,1
MH5662,,"ARR,EXP",2025-08-01T10:55:00.000+02:00,,,1
MU1782,,"ARR,EXP",2025-08-01T10:55:00.000+02:00,,,1
SK6641,,"ARR,EXP",2025-08-01T10:55:00.000+02:00,,,1
KL1918,,"ARR,EXP",2025-08-01T10:55:00.000+02:00,,,1
AM6447,,"ARR,EXP",2025-08-01T10:55:00.000+02:00,,,1
MP9441,,"DEP,DEL",2025-08-01T10:55:00.000+02:00,,,
CK209,,CNX,2025-08-01T11:00:00.000+02:00,,,
DL9431,,"DEP,DEL",2025-08-01T11:00:00.000+02:00,B3,,1
GA9244,,"DEP,DEL",2025-08-01T11:00:00.000+02:00,B3,,1
KQ1855,,"DEP,DEL",2025-08-01T11:00:00.000+02:00,B3,,1
MF9387,,"DEP,DEL",2025-08-01T11:00:00.000+02:00,B3,,1
MU1581,,"DEP,DEL",2025-08-01T11:00:00.000+02:00,B3,,1
KL1799,,"DEP,DEL",2025-08-01T11:00:00.000+02:00,B3,,1
CZ7682,,"DEP,DEL",2025-08-01T11:00:00.000+02:00,B3,,1
SQ323,,DEP,2025-08-01T11:00:00.000+02:00,G7,,3
CI0074,,DEP,2025-08-01T11:00:00.000+02:00,E6,,3
KL0209,,DEP,2025-08-01T11:00:00.000+02:00,E6,,3
UX3001,,DEP,2025-08-01T11:00:00.000+02:00,E6,,3
XQ1323,,DEP,2025-08-01T11:00:00.000+02:00,E4,,3
UX1098,,DEP,2025-08-01T11:00:00.000+02:00,D77,,1
AM6840,,DEP,2025-08-01T11:00:00.000+02:00,D77,,1
CI9230,,DEP,2025-08-01T11:00:00.000+02:00,D77,,1
DL6766,,DEP,2025-08-01T11:00:00.000+02:00,D77,,1
EY7596,,DEP,2025-08-01T11:00:00.000+02:00,D77,,1
GA9468,,DEP,2025-08-01T11:00:00.000+02:00,D77,,1
JU7421,,DEP,2025-08-01T11:00:00.000+02:00,D77,,1
KL3393,,DEP,2025-08-01T11:00:00.000+02:00,D77,,1
MF9552,,DEP,2025-08-01T11:00:00.000+02:00,D77,,1
AC808,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,3
KL0535,,DEP,2025-08-01T11:00:00.000+02:00,E21,,2
AF8251,,DEP,2025-08-01T11:00:00.000+02:00,E21,,2
DL9318,,DEP,2025-08-01T11:00:00.000+02:00,E21,,2
UA021,,DEP,2025-08-01T11:00:00.000+02:00,G1,,3
SK556,,"DEP,DEL",2025-08-01T11:00:00.000+02:00,C6,,1
KL1850,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,2
AM6416,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,2
CZ1344,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,2
DL9629,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,2
GA9016,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,2
KQ1792,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,2
MF9683,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,2
MU1594,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,2
SK6677,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,2
DL9578,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,4
GA9080,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,4
G35557,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,4
MF9637,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,4
VS7047,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,4
KL1002,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,4
CZ7661,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,4
WS070,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,3
UD423,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,4
AZ108,,ARR,2025-08-01T11:00:00.000+02:00,,,1
AR7308,,ARR,2025-08-01T11:00:00.000+02:00,,,1
CI9278,,ARR,2025-08-01T11:00:00.000+02:00,,,1
DL6631,,ARR,2025-08-01T11:00:00.000+02:00,,,1
EY2802,,ARR,2025-08-01T11:00:00.000+02:00,,,1
MF9572,,ARR,2025-08-01T11:00:00.000+02:00,,,1
SV6293,,ARR,2025-08-01T11:00:00.000+02:00,,,1
3O127,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,3
6E0021,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,3
AZ120,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,1
DL6647,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,1
EJU7928,,"ARR,EXP",2025-08-01T11:00:00.000+02:00,,,3
KL1762,,"ARR,EXP",2025-08-01T11:05:00.000+02:00,,,2
AF8354,,"ARR,EXP",2025-08-01T11:05:00.000+02:00,,,2
AM6463,,"ARR,EXP",2025-08-01T11:05:00.000+02:00,,,2
DL9589,,"ARR,EXP",2025-08-01T11:05:00.000+02:00,,,2
KQ1754,,"ARR,EXP",2025-08-01T11:05:00.000+02:00,,,2
SK6765,,"ARR,EXP",2025-08-01T11:05:00.000+02:00,,,2
KL1828,,"ARR,EXP",2025-08-01T11:05:00.000+02:00,,,2
AM6434,,"ARR,EXP",2025-08-01T11:05:00.000+02:00,,,2
DL9687,,"ARR,EXP",2025-08-01T11:05:00.000+02:00,,,2
SK6687,,"ARR,EXP",2025-08-01T11:05:00.000+02:00,,,2
EJU7859,,DEP,2025-08-01T11:10:00.000+02:00,H5,,3
DL0049,,DEP,2025-08-01T11:10:00.000+02:00,D43,,2
AF5595,,DEP,2025-08-01T11:10:00.000+02:00,D43,,2
KL6149,,DEP,2025-08-01T11:10:00.000+02:00,D43,,2
VS3951,,DEP,2025-08-01T11:10:00.000+02:00,D43,,2
KL1902,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,2
AM6443,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,2
CI8576,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,2
CZ1348,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,2
DL9270,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,2
KQ1840,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,2
MF9717,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,2
SK6807,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,2
A3624,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,1
3O121,,ARR,2025-08-01T11:10:00.000+02:00,,,3
KL1198,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,1
AM6428,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,1
CZ7741,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,1
DL9674,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,1
G35680,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,1
KQ1144,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,1
MF9705,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,1
SK6616,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,1
SV6348,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,1
AT1656,,"ARR,EXP",2025-08-01T11:10:00.000+02:00,,,3
TK1952,,DEP,2025-08-01T11:15:00.000+02:00,D28,,3
LH2303,,"DEP,DEL",2025-08-01T11:15:00.000+02:00,B32,,1
AC9482,,"DEP,DEL",2025-08-01T11:15:00.000+02:00,B32,,1
TG7853,,"DEP,DEL",2025-08-01T11:15:00.000+02:00,B32,,1
LH989,,DEP,2025-08-01T11:15:00.000+02:00,B15,,1
AC9072,,DEP,2025-08-01T11:15:00.000+02:00,B15,,1
TG7647,,DEP,2025-08-01T11:15:00.000+02:00,B15,,1
UA9203,,DEP,2025-08-01T11:15:00.000+02:00,B15,,1
UA947,,DEP,2025-08-01T11:15:00.000+02:00,E21,,3
HV5680,,ARR,2025-08-01T11:15:00.000+02:00,,,1
